label,review
1,当然喉结锁骨神马也可以仔细观摩一下[害羞]
0,想办法固定住呀。。。
5,怪我啦，我眼里只有钱啦！
0,好似前晚咯，几个人去逛街。
0,我是人证，大头是物证。
0,我微波上的好友好少
3,这样的物品肯定不能压的。我外行都知道，这些专业人士不会不懂吧。
3,你们又喝酒
0,饺子配套天津饭！！
5,成都阴起的！我准备下班甩火腿，也算游百病了哈！
5,纠结我是嫁不嫁的出去的问题~哈哈
0,难道你有对象了？二姐？
0,脸大，扁鼻
0,你还没回来吗?
2,我不起床，不上班挣钱，吃什么啊
5,想当年我刚来广东先到菜市场看有土豆卖，我的心才踏实了！
0,我妈不让我养龙猫我就跟龙猫一起出门了！
1,我是叫你猜不到啊。
0,我注视你的片刻清净，胜于肉身留存于这个世界的时间。
2,还比愤怒鸟射击的动作，我为啥一千啊现在…
4,高三了还他妈说发现自己很帅，我操你麻痹啊！
2,在修路时的车到单位。累死了。小睡一下就睡到现在了
2,[可怜][可怜][可怜]
0,这货抱女儿去了吧。。
0,男人帮男人骗女人的言论
2,伤不起啊…
0,我是路过的哈哈
0,靠你罩我了
4,各种觉得sm太他妈的不把elf当回事。。。。
1,母亲是伟大的，在我们迷失方向时，在我们落魄时，母亲永远为我们开启着一扇们。
5,ha还是大草莓可爱lol(^_??)?????[兔子][做鬼脸][心]
1,还不错，床软硬适中，被子很柔软很新。
5,节日最好的礼物是，客户对活动给予了很高的评价！
0,有什么好推荐吗?
3,你们非让人家出来！！！
5,哈哈哈哈！
1,这是我的最爱。
5,我约阔不阔以。。。哈哈哈
0,啧啧啧！
0,发现腰带不仅细了还系反了回头再整下(蹲)…………
0,你再来点桃花么各要人活呢
5,多美好的周末呀~~[可爱][可爱]
0,据我的观察，很多人的状态不理想或人生失败，本质上都是自我管理上的失败造成的。
2,那些，终究只是以为。
1,周杰伦陪我走过那么多岁月，给过那么多不一样的感动，最后我却爱上了陈奕迅。
3,咱这一听阿，见红老师，你该建议高洪波把泰达队直接变成国足就完了！
0,倒斗搞的？
0,因为你是母狗
5,'[哈哈][哈哈][哈哈]gd说辛苦的时候和别人说也没什么用也写不出歌就和自己战争、胜利说和gd说过我们4个一直在你身边～[泪]
3,没事啊，去换个颜色吧
0,跟我说我是内部员工不给予发奖
3,你这是赤裸裸的嫉妒~~
4,真气人呐………
1,东侧有个超市，门前的麻辣串真辣，我喜欢。
2,没我份没我份
3,壮观什么啊！
5,那啥去过好多大码头的姐姐表那样嫉妒偶咩[不要]
5,[嘻嘻][哈哈][偷笑]
3,这是哪里的桥啊，自己修得桥吧！
0,你不缺油，叫我去么我来接你闹
2,今日老家来电，村里的河数十年未见的干涸见底，全村蚕豆因旱绝收。
2,我烦躁的，，，555
3,她早年没读过几天教科书，多年来又忙于谋生，不读书不看报，不注意理论学习，不主动接受宣传，没能改造世界观，结果导致良知未泯，天性犹存。
1,我们差不多全中！哈哈
0,命中注定吧.
1,我爱的人们，你们好棒！
5,性福的男人啊天天有人摸
0,你聚会不断啊！
2,你不知道某些时刻，我有多么难过;
4,我就知道你仨还有局！哼！
4,妈的你肯定又要装逼不肯喝了
3,是的，云南的地产公司都没戏了。
5,回复@王同辉:哈哈合着还是我做啊！
2,我无语......
3,通胀就是抢老百姓的钱
5,亲爱得，你是那么的优秀！
0,你也变成造假达人了么。
4,万一明天就开会了怎么办呢？
4,小破孩~
5,囧囧有神…
2,嗯！真是无奈
0,多姐。你扣扣，以前没加到。
1,还好还好室内很温暖，一下下室外不怕
2,[失望]
3,你食？只有越食越蠢果份！
3,我想到了一句话，有关系就没关系，没关系才有关系！
2,我现在不敢回家了肿么办，怕
3,正如花儿要养料才能成长，我们要的是信心表扬，而不是考试后家长的埋怨的眼神，这是最令我
0,什么紧急状况，朝鲜核弹来袭吗
4,我们的花花和羊羊都是水货连累你们大师就对了是吧。
5,晚安~好梦[月亮]
2,我错了。
4,把价提起来人就不敢死了！
0,对啊！到杭州也不联系我！严重批评！
3,无知的就帮了独裁者的忙，混淆了人民的视听，还好有越来越多的人看到了真相
1,哇，胸器毕露呀！
0,奥特曼已经被小怪兽娶回家了
2,是不是受不了了啊~
1,祝愿母亲节母亲们真的、实实在在的节日快乐！！！
4,当时气愤，郁闷，怨恨。。
4,生日快乐哦
0,要打你找的真快
5,下次下次。哈哈
1,嘿嘿，各种祝福咯。。。[鼓掌][赞][爱你]
4,在这里申明一下，本着资源共享的原则，我的图从不上logo，从不禁转，可并不意味着未经我允许你可以拿着我的图肆意ps，你的审美观很扭曲知道吗?!
2,啊！！！！！
3,真希以后不要有3.15这样的日子。
0,早睡早起就是最好的面膜
3,你干嘛那么震惊啊
0,啥子意思？说些俺听不懂的？
0,带个黑嘛嘛的壮族妹妹送给你
1,没报名的全部清场，还好谢佳机灵，说是彰泰公司的，哈
0,何先生，说实话。
5,[哈哈]大工程啊哈哈哈!
4,我忍不住还是想说，麻烦下次换个假苹果......
3,你们也不懂？
2,技术含量比较多的软文还可以了，我最不喜欢的就是那些赤裸裸的广告~
3,是开太里的赠品呢！
0,就跟jack一样！
4,垡头翠成有恶魔！
0,吃了把子肉鸡腿海带丝，代替了
0,就是风电的，而且是刚结婚哟。
1,法国阿尔萨斯小城科尔马，梦幻般的城市！！
2,怎么办阿！！主任都不带鸟我的
0,是不会蹲还是不会绣花？？？
5,好吧，我开玩笑的~
0,记者是无辜的，问题出在导播！
1,你还越来越诗了呢。少男情怀总是诗嘛。
0,好像没有这个意思呀！
0,神马神马神马？
1,加油!!跑第一的肯定还是你拉.
1,这个普天同庆奖忒迷你了发？
2,无奈落花有意流水无情
0,我回来去香港开个天津早点部七
0,我困了。
1,传张大中接盘国美，好戏开场。
4,发动网友的力量，肯定有人看过这部电影或者电视剧，看过的赶快留言说一下，实在太过分了！
1,飞机上看了伍迪艾伦的新片「午夜巴黎」，是他近几年异国系列里最好看的。
0,市场有卖这样椅子嘛？我想买一个
1,我亲爱的帅气的超级宝贝老哥!不生气喔!微薄在震!
0,哈哈，有那么严重吗?
0,据悉，该系统可让原本需要1周左右才能办理的保单，缩短至15分钟左右。
0,是的。要我发到我微博么？
0,对吕剧《大唐黜官记》进一步提要求的话，我觉得主演有唱有做，打还凑合，缺大段念白。
4,脾气上来我没嫩么好素质还看着打哪！
1,上班呢。下雨天不高兴出去吃
0,压球都压输了？
3,拜托您搞清楚那个主张免除凶手死刑的是被害人的母亲，而且是个虔诚的基督徒。
0,是哦！可惜我怎么都睡不到23点！现在才十点过我就睡不下去哦
0,有时候都不知道那个是我？
2,神阿你太残忍………………
1,两真恩爱~~
4,看的死全家
2,我得让我老婆生个女儿
4,我又来崇文门人保定损中心了，这边说，没这个规定。
1,余爷总是这么一针见血！
3,日本人脑子有毛病吗？
2,我的小金鱼在众舍友的宠爱下撑死了，无心情吃饭，嗨…郁闷的事茫茫多
1,哟，可以可以！！
0,夸张了吧~这衣服你是买的？
4,你找屎。。。
0,但其配备了一系列高新科技，研发人员试图用它减少航运业的二氧化碳排放，还海洋一片纯净的蓝色。
5,哈哈！你是说小可不？
0,现在回想起来，初五晚上回成都的高速路上，我开得实在有点快了，晚上还开120，并且车子还是个207，车上5条人命。
5,今天很开心。
0,预计下礼拜噢开？
1,好明显啦，你都未训姐
5,还要这种幸福。吃饭。还有讲讲之前好笑的事。
0,你别为了他刷屏啊
5,[耶]看来有必要把最近的一些新发现新尝试分享给大家！
5,太精彩啦啦啦啦我们在后面看的不亦乐乎
1,咱宋老板现在可时髦呢~~~
0,11.21
2,我又杯具了。
3,有些坐不住了～
0,这是理塘的克麦隆神山。
3,你能不这么花痴不？
0,很明显是同一个人哦
5,我要跟小孩拍照啦..
5,谁说母猪不会上树啊，急了什么玩意都能上树的，哈哈！
4,//@weili://@amo默:啊呸~！
1,从她身上我发现审计也是可以很享受的。
5,突然觉得好幸福[手套]
0,划痕有保险，玻璃没保险
4,天才设计师的个性往往都会在商业价值面前被夭折！！
3,万恶的收视率啊，给点力吧~鉴于我这么卖力的吆喝，大家也给点面儿吧[哈哈]
0,买，我给我妈买！
5,呵呵。之前110，现在又112了
3,我出去没你出去那么晚。。你夜行动物！
0,不是吧我在我肯定追着你走哈哈
0,团子，我是金元宝，财神的西皮
4,我我我想骂人！
3,耳朵要抗议…
5,嗯哪！哈哈
4,还有那速度可否慢些.
4,杀到他家去！太黑了！他！
3,49后中国和这国耻也沾不上边啊。成天国耻国耻，完全是卖国言论。
4,死维尼去死。
0,怎么不说两河文明时期？
2,单看左面，有点荒凉.
1,我到了母亲节当然是爱你多过老爸的！
5,今天闺蜜和她的朋友给我洗了洗脑子，唉，有个高智商的闺蜜真好，不仅能给我提出很多建设性意见，还能用她极其理性的律师思维帮我理清思路，让我少走弯路。
5,丢人丢大了，呵呵
0,4月26日《都市早班车》精彩提示：25号，长沙市总工会启动庆五一劳模服务月活动。
0,喵咪今天当飘飘啦？！
3,亲你真无聊饿
3,你们就在那儿腻嘛真是弄热的都还那么腻真的受不了
5,是女牙医吧，哈哈！
4,骂个不要脸的畜生
3,2.不能：便主便便毕气血上涌晕倒后被拖走抢救；
1,妹儿，你一天在干嘛啊！空了出来耍啊！
0,对啊？？？
1,蒋老师你行
5,好爽啊~[开心][开心][开心]
2,每每看到你灿烂笑容的照片，一阵心酸心痛涌了上来，你给我们留下了一张笑脸，让我们永远记得你那么的快乐，爸爸妈妈姑姑姑父姐姐妹妹弟弟我们都会记住……
3,况且而家有个生捞青口好正嘎，仅售28蚊！！
1,诚邀诸位佛子在同一星空下共同参与，祈福苍生！
3,又是谁赋予你们垄断的权力呢？
0,快来啊……等你啊
1,来，亲我一下。
1,[心]1
4,是啊！我们有三个琦
0,你什么不爱吃
0,2011年6月9日，江苏徐州宝莲寺万佛圣境、景区大门落成暨开工建设二周年纪念法会举行。
0,哈皮恩定!
3,肿么办！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
1,期待！
5,噗..
3,不懂太强悍了吧你
2,哎呀下午就回上海了。你如果来上海找我吧！
0,可我今天没上班'留著我吃
1,这样的好领导哪里去找？
4,爽个毛！我还以为发生什么了。。
1,我还端坐在萧山机场，看来我有生以来第一次的航空延误赔偿快成功了！
0,我经常去买锅贴，水饺不合我口味
0,已经在厦门了你说吧怎么搞
0,记住，不是你做的不够好。
3,近阅人几事，无助，徒发感慨而已。
5,这个周末与大家的聚会非常开心，畅快！
0,好呵，不知你在那里如何送？
3,这就是个大笑话，我怎么可能听见哨响？
0,考试怎么样啊？我不知道你手机号码了！
5,这个真没有。哈哈哈
0,米粉求关注
5,我地班都拿了第一。哈哈
4,我想狠狠的抽自己一耳光~~~
0,你怎么了？最近心情不美丽？
0,是的，大广角
0,应该叫什么？！
2,公司的活动呀~~~累个我半死
0,请帮我代购一双我要绿色
5,要勇敢的向人表白就吉利啦！
5,原来是这样我正打算考那边的大学哈哈只是不知道能不能考上
5,上午看到我考级通过，特别为我高兴，眼神中也流露出不经意的悔恨。
2,他是胡耀邦培养的，参与改革开放思想攻坚者中的一员，哀悼他的离去。
1,你是铁人，笔不了
0,年轻的情怀，喜欢一个人，爱一朵花，其实并没有错。
0,1996年，朱光亚获得了何梁何利基金科学与技术成就奖的100万元港币奖励。
5,开心中。
4,这算什么！
1,我爱你们两个老家伙～
1,我就是这么变态
1,那个长那个瘦哦。
1,是了或。还是单身好啊。就是这个昆明回忆多了。
0,几号到几号啊?我也想去!
0,难道你不想吗
3,小花不要教坏我老婆
3,gdp全球第二了，中秋节连个月亮也看不见！
0,很远的河南
0,我这个星期五考。考那样科目我还不晓得。你考没？
0,快给我来电，我遇妖怪
0,财运颇优，先前的投资计划可在今天落实。
5,我是旧版，哈哈
0,咱爸咱妈给你自己扔家了？
